[rosmaster.main][INFO] 2016-12-02 02:20:54,641: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2016-12-02 02:20:54,641: Starting ROS Master Node
[rosmaster.master][INFO] 2016-12-02 02:36:10,851: -SUB [/clock] /rviz_1480667187679578664 http://MysticLakeLinux:43843/
[rosmaster.master][INFO] 2016-12-02 02:36:10,852: -SERVICE [/rviz_1480667187679578664/get_loggers] /rviz_1480667187679578664 rosrpc://MysticLakeLinux:54230
[rosmaster.master][INFO] 2016-12-02 02:36:10,853: -SERVICE [/rviz_1480667187679578664/set_logger_level] /rviz_1480667187679578664 rosrpc://MysticLakeLinux:54230
[rosmaster.master][INFO] 2016-12-02 02:36:10,931: publisherUpdate[/rosout] -> http://MysticLakeLinux:43668/
[rosmaster.master][INFO] 2016-12-02 02:36:58,015: -SUB [/clock] /ihmc_ros/valkyrie/robot_data http://127.0.0.1:35524/
[rosmaster.master][INFO] 2016-12-02 02:36:58,016: -PUB [/ihmc_ros/valkyrie/control/stop_all_trajectories] /ihmc_ros/valkyrie http://127.0.0.1:36547/
[rosmaster.master][INFO] 2016-12-02 02:36:58,017: -PUB [/rosout] /ihmc_ros/valkyrie/robot_data http://127.0.0.1:35524/
[rosmaster.master][INFO] 2016-12-02 02:36:58,026: -PUB [/ihmc_ros/valkyrie/output/robot_motion_status] /ihmc_ros/valkyrie/controller http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,028: -PUB [/ihmc_ros/valkyrie/output/imu/torso_leftTorsoImu] /ihmc_ros/valkyrie/controller http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,039: -PUB [/ihmc_ros/valkyrie/output/imu/upperNeckPitchLink_head_imu_sensor] /ihmc_ros/valkyrie/controller http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,041: -PUB [/tf] /ihmc_ros/valkyrie/controller http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,042: -PUB [/ihmc_ros/valkyrie/output/high_level_state] /ihmc_ros/valkyrie/controller http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,044: -PUB [/ihmc_ros/valkyrie/control/footstep_list] /ihmc_ros/valkyrie http://127.0.0.1:36547/
[rosmaster.master][INFO] 2016-12-02 02:36:58,059: -PUB [/ihmc_ros/valkyrie/output/robot_pose] /ihmc_ros/valkyrie/controller http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,060: -PUB [/ihmc_ros/valkyrie/output/walking_status] /ihmc_ros/valkyrie/controller http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,061: -PUB [/ihmc_ros/valkyrie/control/pause_walking] /ihmc_ros/valkyrie http://127.0.0.1:36547/
[rosmaster.master][INFO] 2016-12-02 02:36:58,064: -PUB [/ihmc_ros/valkyrie/output/capturability/capture_point] /ihmc_ros/valkyrie/controller http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,064: -PUB [/ihmc_ros/valkyrie/control/neck_desired_acceleration] /ihmc_ros/valkyrie http://127.0.0.1:36547/
[rosmaster.master][INFO] 2016-12-02 02:36:58,074: -PUB [/ihmc_ros/valkyrie/output/behavior] /ihmc_ros/valkyrie/controller http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,075: -PUB [/ihmc_ros/valkyrie/output/capturability/right_foot_support_polygon] /ihmc_ros/valkyrie/controller http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,075: -PUB [/ihmc_ros/valkyrie/control/pelvis_trajectory] /ihmc_ros/valkyrie http://127.0.0.1:36547/
[rosmaster.master][INFO] 2016-12-02 02:36:58,077: -PUB [/ihmc_ros/valkyrie/output/imu/pelvis_pelvisMiddleImu] /ihmc_ros/valkyrie/controller http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,078: publisherUpdate[/ihmc_ros/valkyrie/control/stop_all_trajectories] -> http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,079: publisherUpdate[/rosout] -> http://MysticLakeLinux:43668/
[rosmaster.master][INFO] 2016-12-02 02:36:58,086: publisherUpdate[/ihmc_ros/valkyrie/control/footstep_list] -> http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,088: -PUB [/ihmc_ros/valkyrie/output/capturability/center_of_mass] /ihmc_ros/valkyrie/controller http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,090: -PUB [/ihmc_ros/valkyrie/control/go_home] /ihmc_ros/valkyrie http://127.0.0.1:36547/
[rosmaster.master][INFO] 2016-12-02 02:36:58,091: -PUB [/ihmc_ros/valkyrie/control/whole_body_trajectory] /ihmc_ros/valkyrie http://127.0.0.1:36547/
[rosmaster.master][INFO] 2016-12-02 02:36:58,091: -PUB [/ihmc_ros/valkyrie/output/imu/pelvis_pelvisRearImu] /ihmc_ros/valkyrie/controller http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,103: -PUB [/ihmc_ros/valkyrie/control/high_level_state] /ihmc_ros/valkyrie http://127.0.0.1:36547/
[rosmaster.master][INFO] 2016-12-02 02:36:58,103: -PUB [/ihmc_ros/valkyrie/output/footstep_status] /ihmc_ros/valkyrie/controller http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,117: publisherUpdate[/ihmc_ros/valkyrie/control/pause_walking] -> http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,124: -PUB [/ihmc_ros/valkyrie/control/chest_trajectory] /ihmc_ros/valkyrie http://127.0.0.1:36547/
[rosmaster.master][INFO] 2016-12-02 02:36:58,131: publisherUpdate[/ihmc_ros/valkyrie/control/neck_desired_acceleration] -> http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,143: publisherUpdate[/ihmc_ros/valkyrie/control/pelvis_trajectory] -> http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,147: -PUB [/rosout] /ihmc_ros/valkyrie/controller http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,148: publisherUpdate[/ihmc_ros/valkyrie/control/go_home] -> http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,167: -PUB [/rosout] /robot_state_publisher http://MysticLakeLinux:36161/
[rosmaster.master][INFO] 2016-12-02 02:36:58,168: -PUB [/tf] /robot_state_publisher http://MysticLakeLinux:36161/
[rosmaster.master][INFO] 2016-12-02 02:36:58,169: -PUB [/rosout] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:36:58,169: -PUB [/tf_static] /robot_state_publisher http://MysticLakeLinux:36161/
[rosmaster.master][INFO] 2016-12-02 02:36:58,170: -PUB [/multisense/camera/stereo_proc_debayer_left/parameter_descriptions] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:36:58,170: -SUB [/clock] /robot_state_publisher http://MysticLakeLinux:36161/
[rosmaster.master][INFO] 2016-12-02 02:36:58,171: -PUB [/multisense/camera/stereo_proc_debayer_left/parameter_updates] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:36:58,171: -SUB [/ihmc_ros/valkyrie/output/joint_states] /robot_state_publisher http://MysticLakeLinux:36161/
[rosmaster.master][INFO] 2016-12-02 02:36:58,172: publisherUpdate[/ihmc_ros/valkyrie/control/whole_body_trajectory] -> http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,172: -PUB [/multisense/camera/left/image_mono] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:36:58,173: -PUB [/ihmc_ros/valkyrie/control/pelvis_height_trajectory] /ihmc_ros/valkyrie http://127.0.0.1:36547/
[rosmaster.master][INFO] 2016-12-02 02:36:58,174: -PUB [/multisense/camera/left/image_color] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:36:58,174: -PUB [/multisense/camera/stereo_proc_rectify_mono_left/parameter_descriptions] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:36:58,175: -SERVICE [/robot_state_publisher/get_loggers] /robot_state_publisher rosrpc://MysticLakeLinux:39409
[rosmaster.master][INFO] 2016-12-02 02:36:58,175: -PUB [/multisense/camera/stereo_proc_rectify_mono_left/parameter_updates] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:36:58,176: -SERVICE [/robot_state_publisher/set_logger_level] /robot_state_publisher rosrpc://MysticLakeLinux:39409
[rosmaster.master][INFO] 2016-12-02 02:36:58,177: -PUB [/multisense/camera/left/image_rect] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:36:58,177: -PUB [/multisense/camera/stereo_proc_rectify_color_left/parameter_descriptions] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:36:58,178: -PUB [/multisense/camera/stereo_proc_rectify_color_left/parameter_updates] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:36:58,178: -PUB [/multisense/camera/left/image_rect_color] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:36:58,180: publisherUpdate[/rosout] -> http://MysticLakeLinux:43668/
[rosmaster.master][INFO] 2016-12-02 02:36:58,180: -PUB [/multisense/camera/stereo_proc_debayer_right/parameter_descriptions] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:36:58,180: publisherUpdate[/rosout] -> http://MysticLakeLinux:43668/
[rosmaster.master][INFO] 2016-12-02 02:36:58,181: publisherUpdate[/rosout] -> http://MysticLakeLinux:43668/
[rosmaster.master][INFO] 2016-12-02 02:36:58,181: -PUB [/multisense/camera/stereo_proc_debayer_right/parameter_updates] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:36:58,183: publisherUpdate[/ihmc_ros/valkyrie/control/high_level_state] -> http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,184: -PUB [/ihmc_ros/valkyrie/control/foot_trajectory] /ihmc_ros/valkyrie http://127.0.0.1:36547/
[rosmaster.master][INFO] 2016-12-02 02:36:58,185: -PUB [/ihmc_ros/valkyrie/output/foot_force_sensor/left] /ihmc_ros/valkyrie/controller http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,185: -PUB [/ihmc_ros/valkyrie/output/capturability/is_in_double_support] /ihmc_ros/valkyrie/controller http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,186: -PUB [/multisense/camera/right/image_mono] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:36:58,186: -PUB [/ihmc_ros/valkyrie/output/capturability/left_foot_support_polygon] /ihmc_ros/valkyrie/controller http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,186: -PUB [/ihmc_ros/valkyrie/output/joint_states] /ihmc_ros/valkyrie/controller http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,187: -PUB [/multisense/camera/right/image_color] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:36:58,187: -PUB [/multisense/camera/stereo_proc_rectify_mono_right/parameter_descriptions] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:36:58,188: -PUB [/multisense/camera/stereo_proc_rectify_mono_right/parameter_updates] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:36:58,188: -PUB [/multisense/camera/right/image_rect] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:36:58,188: -PUB [/multisense/camera/stereo_proc_rectify_color_right/parameter_descriptions] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:36:58,189: -PUB [/multisense/camera/stereo_proc_rectify_color_right/parameter_updates] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:36:58,190: -PUB [/multisense/camera/right/image_rect_color] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:36:58,190: -PUB [/ihmc_ros/valkyrie/output/capturability/desired_capture_point] /ihmc_ros/valkyrie/controller http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,191: -PUB [/multisense/camera/stereo_proc/parameter_descriptions] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:36:58,191: -PUB [/multisense/camera/stereo_proc/parameter_updates] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:36:58,192: -PUB [/multisense/camera/disparity] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:36:58,192: -PUB [/ihmc_ros/valkyrie/output/foot_force_sensor/right] /ihmc_ros/valkyrie/controller http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,193: -PUB [/multisense/camera/points2] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:36:58,193: -SUB [/clock] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:36:58,194: -SERVICE [/multisense/camera/stereo_proc/get_loggers] /multisense/camera/stereo_proc rosrpc://MysticLakeLinux:56531
[rosmaster.master][INFO] 2016-12-02 02:36:58,194: -SUB [/gazebo/set_link_state] /gazebo http://MysticLakeLinux:45519/
[rosmaster.master][INFO] 2016-12-02 02:36:58,195: -SUB [/gazebo/set_model_state] /gazebo http://MysticLakeLinux:45519/
[rosmaster.master][INFO] 2016-12-02 02:36:58,195: -SERVICE [/multisense/camera/stereo_proc/set_logger_level] /multisense/camera/stereo_proc rosrpc://MysticLakeLinux:56531
[rosmaster.master][INFO] 2016-12-02 02:36:58,196: -PUB [/clock] /gazebo http://MysticLakeLinux:45519/
[rosmaster.master][INFO] 2016-12-02 02:36:58,196: -SERVICE [/multisense/camera/stereo_proc_debayer_left/set_parameters] /multisense/camera/stereo_proc rosrpc://MysticLakeLinux:56531
[rosmaster.master][INFO] 2016-12-02 02:36:58,196: publisherUpdate[/clock] -> http://MysticLakeLinux:43668/
[rosmaster.master][INFO] 2016-12-02 02:36:58,197: -SERVICE [/multisense/camera/stereo_proc_rectify_mono_left/set_parameters] /multisense/camera/stereo_proc rosrpc://MysticLakeLinux:56531
[rosmaster.master][INFO] 2016-12-02 02:36:58,197: publisherUpdate[/clock] -> http://MysticLakeLinux:44554/
[rosmaster.master][INFO] 2016-12-02 02:36:58,197: -PUB [/gazebo/link_states] /gazebo http://MysticLakeLinux:45519/
[rosmaster.master][INFO] 2016-12-02 02:36:58,198: publisherUpdate[/clock] -> http://MysticLakeLinux:41836/
[rosmaster.master][INFO] 2016-12-02 02:36:58,198: -SERVICE [/multisense/camera/stereo_proc_rectify_color_left/set_parameters] /multisense/camera/stereo_proc rosrpc://MysticLakeLinux:56531
[rosmaster.master][INFO] 2016-12-02 02:36:58,199: publisherUpdate[/clock] -> http://MysticLakeLinux:45519/
[rosmaster.master][INFO] 2016-12-02 02:36:58,199: -PUB [/gazebo/model_states] /gazebo http://MysticLakeLinux:45519/
[rosmaster.master][INFO] 2016-12-02 02:36:58,199: publisherUpdate[/clock] -> http://MysticLakeLinux:46635/
[rosmaster.master][INFO] 2016-12-02 02:36:58,199: -SERVICE [/multisense/camera/stereo_proc_debayer_right/set_parameters] /multisense/camera/stereo_proc rosrpc://MysticLakeLinux:56531
[rosmaster.master][INFO] 2016-12-02 02:36:58,200: publisherUpdate[/clock] -> http://MysticLakeLinux:34112/
[rosmaster.master][INFO] 2016-12-02 02:36:58,201: -SERVICE [/multisense/camera/stereo_proc_rectify_mono_right/set_parameters] /multisense/camera/stereo_proc rosrpc://MysticLakeLinux:56531
[rosmaster.master][INFO] 2016-12-02 02:36:58,201: publisherUpdate[/clock] -> http://127.0.0.1:36547/
[rosmaster.master][INFO] 2016-12-02 02:36:58,202: -SERVICE [/gazebo/spawn_gazebo_model] /gazebo rosrpc://MysticLakeLinux:55201
[rosmaster.master][INFO] 2016-12-02 02:36:58,202: -SERVICE [/multisense/camera/stereo_proc_rectify_color_right/set_parameters] /multisense/camera/stereo_proc rosrpc://MysticLakeLinux:56531
[rosmaster.master][INFO] 2016-12-02 02:36:58,203: -SERVICE [/multisense/camera/stereo_proc/set_parameters] /multisense/camera/stereo_proc rosrpc://MysticLakeLinux:56531
[rosmaster.master][INFO] 2016-12-02 02:36:58,203: -SERVICE [/gazebo/spawn_sdf_model] /gazebo rosrpc://MysticLakeLinux:55201
[rosmaster.master][INFO] 2016-12-02 02:36:58,204: -SERVICE [/gazebo/spawn_urdf_model] /gazebo rosrpc://MysticLakeLinux:55201
[rosmaster.master][INFO] 2016-12-02 02:36:58,204: -SERVICE [/gazebo/delete_model] /gazebo rosrpc://MysticLakeLinux:55201
[rosmaster.master][INFO] 2016-12-02 02:36:58,205: -SERVICE [/gazebo/get_model_properties] /gazebo rosrpc://MysticLakeLinux:55201
[rosmaster.master][INFO] 2016-12-02 02:36:58,205: -SERVICE [/gazebo/get_model_state] /gazebo rosrpc://MysticLakeLinux:55201
[rosmaster.master][INFO] 2016-12-02 02:36:58,206: -SUB [/ihmc_ros/valkyrie/control/footstep_list] /ihmc_ros/valkyrie/controller http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,207: -SUB [/ihmc_ros/localization/pelvis_pose_correction] /ihmc_ros/valkyrie/controller http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,207: -SERVICE [/gazebo/get_world_properties] /gazebo rosrpc://MysticLakeLinux:55201
[rosmaster.master][INFO] 2016-12-02 02:36:58,207: -SUB [/ihmc_ros/valkyrie/control/pelvis_trajectory] /ihmc_ros/valkyrie/controller http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,208: -SERVICE [/gazebo/get_joint_properties] /gazebo rosrpc://MysticLakeLinux:55201
[rosmaster.master][INFO] 2016-12-02 02:36:58,209: -SUB [/ihmc_ros/valkyrie/control/chest_trajectory] /ihmc_ros/valkyrie/controller http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,210: -SERVICE [/gazebo/get_link_properties] /gazebo rosrpc://MysticLakeLinux:55201
[rosmaster.master][INFO] 2016-12-02 02:36:58,210: -SUB [/ihmc_ros/valkyrie/control/end_effector_load_bearing] /ihmc_ros/valkyrie/controller http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,211: -SERVICE [/gazebo/get_link_state] /gazebo rosrpc://MysticLakeLinux:55201
[rosmaster.master][INFO] 2016-12-02 02:36:58,212: -SUB [/ihmc_ros/valkyrie/control/pelvis_orientation_trajectory] /ihmc_ros/valkyrie/controller http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,213: -SUB [/ihmc_ros/valkyrie/control/arm_desired_joint_accelerations] /ihmc_ros/valkyrie/controller http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,214: -SUB [/ihmc_ros/valkyrie/control/high_level_state] /ihmc_ros/valkyrie/controller http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,214: -SERVICE [/gazebo/get_physics_properties] /gazebo rosrpc://MysticLakeLinux:55201
[rosmaster.master][INFO] 2016-12-02 02:36:58,215: -PUB [/ihmc_ros/valkyrie/control/neck_trajectory] /ihmc_ros/valkyrie http://127.0.0.1:36547/
[rosmaster.master][INFO] 2016-12-02 02:36:58,215: publisherUpdate[/ihmc_ros/valkyrie/control/chest_trajectory] -> http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,216: -PUB [/ihmc_ros/valkyrie/output/high_level_state_change] /ihmc_ros/valkyrie/controller http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,216: -SUB [/ihmc_ros/valkyrie/control/request_stop] /ihmc_ros/valkyrie/controller http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,217: -SERVICE [/gazebo/set_link_properties] /gazebo rosrpc://MysticLakeLinux:55201
[rosmaster.master][INFO] 2016-12-02 02:36:58,217: -SERVICE [/gazebo/set_physics_properties] /gazebo rosrpc://MysticLakeLinux:55201
[rosmaster.master][INFO] 2016-12-02 02:36:58,218: -SERVICE [/gazebo/set_model_state] /gazebo rosrpc://MysticLakeLinux:55201
[rosmaster.master][INFO] 2016-12-02 02:36:58,218: -SERVICE [/gazebo/set_model_configuration] /gazebo rosrpc://MysticLakeLinux:55201
[rosmaster.master][INFO] 2016-12-02 02:36:58,218: -SERVICE [/gazebo/set_joint_properties] /gazebo rosrpc://MysticLakeLinux:55201
[rosmaster.master][INFO] 2016-12-02 02:36:58,219: -SERVICE [/gazebo/set_link_state] /gazebo rosrpc://MysticLakeLinux:55201
[rosmaster.master][INFO] 2016-12-02 02:36:58,219: -SERVICE [/gazebo/pause_physics] /gazebo rosrpc://MysticLakeLinux:55201
[rosmaster.master][INFO] 2016-12-02 02:36:58,220: -SERVICE [/gazebo/unpause_physics] /gazebo rosrpc://MysticLakeLinux:55201
[rosmaster.master][INFO] 2016-12-02 02:36:58,221: -SERVICE [/gazebo/apply_body_wrench] /gazebo rosrpc://MysticLakeLinux:55201
[rosmaster.master][INFO] 2016-12-02 02:36:58,221: -SERVICE [/gazebo/apply_joint_effort] /gazebo rosrpc://MysticLakeLinux:55201
[rosmaster.master][INFO] 2016-12-02 02:36:58,221: -PUB [/ihmc_ros/valkyrie/control/end_effector_load_bearing] /ihmc_ros/valkyrie http://127.0.0.1:36547/
[rosmaster.master][INFO] 2016-12-02 02:36:58,222: -SERVICE [/gazebo/clear_joint_forces] /gazebo rosrpc://MysticLakeLinux:55201
[rosmaster.master][INFO] 2016-12-02 02:36:58,222: -SERVICE [/gazebo/clear_body_wrenches] /gazebo rosrpc://MysticLakeLinux:55201
[rosmaster.master][INFO] 2016-12-02 02:36:58,223: -SERVICE [/gazebo/reset_simulation] /gazebo rosrpc://MysticLakeLinux:55201
[rosmaster.master][INFO] 2016-12-02 02:36:58,223: -SERVICE [/gazebo/reset_world] /gazebo rosrpc://MysticLakeLinux:55201
[rosmaster.master][INFO] 2016-12-02 02:36:58,224: -PUB [/gazebo/parameter_descriptions] /gazebo http://MysticLakeLinux:45519/
[rosmaster.master][INFO] 2016-12-02 02:36:58,225: -PUB [/gazebo/parameter_updates] /gazebo http://MysticLakeLinux:45519/
[rosmaster.master][INFO] 2016-12-02 02:36:58,225: -SERVICE [/gazebo/set_parameters] /gazebo rosrpc://MysticLakeLinux:55201
[rosmaster.master][INFO] 2016-12-02 02:36:58,228: -SUB [/srcsim/qual1/light] /gazebo http://MysticLakeLinux:45519/
[rosmaster.master][INFO] 2016-12-02 02:36:58,228: -SUB [/srcsim/qual1/start] /gazebo http://MysticLakeLinux:45519/
[rosmaster.master][INFO] 2016-12-02 02:36:58,230: -SUB [/ihmc_ros/valkyrie/control/stop_all_trajectories] /ihmc_ros/valkyrie/controller http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,232: publisherUpdate[/ihmc_ros/valkyrie/control/pelvis_height_trajectory] -> http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,233: -SUB [/ihmc_ros/valkyrie/control/hand_desired_configuration] /ihmc_ros/valkyrie/controller http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,233: -SUB [/ihmc_ros/valkyrie/control/head_trajectory] /ihmc_ros/valkyrie/controller http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,234: publisherUpdate[/ihmc_ros/valkyrie/control/foot_trajectory] -> http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,234: -SUB [/ihmc_ros/valkyrie/control/hand_trajectory] /ihmc_ros/valkyrie/controller http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,235: -PUB [/ihmc_ros/valkyrie/control/arm_trajectory] /ihmc_ros/valkyrie http://127.0.0.1:36547/
[rosmaster.master][INFO] 2016-12-02 02:36:58,235: -PUB [/rosout] /ihmc_ros/valkyrie http://127.0.0.1:36547/
[rosmaster.master][INFO] 2016-12-02 02:36:58,236: publisherUpdate[/clock] -> http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,245: publisherUpdate[/ihmc_ros/valkyrie/control/neck_trajectory] -> http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,245: -SUB [/clock] /ihmc_ros/valkyrie/controller http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,246: publisherUpdate[/ihmc_ros/valkyrie/control/arm_trajectory] -> http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,246: -SUB [/ihmc_ros/valkyrie/control/whole_body_trajectory] /ihmc_ros/valkyrie/controller http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,248: -SUB [/ihmc_ros/valkyrie/control/pause_walking] /ihmc_ros/valkyrie/controller http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,249: -PUB [/ihmc_ros/valkyrie/control/abort_walking] /ihmc_ros/valkyrie http://127.0.0.1:36547/
[rosmaster.master][INFO] 2016-12-02 02:36:58,251: publisherUpdate[/rosout] -> http://MysticLakeLinux:43668/
[rosmaster.master][INFO] 2016-12-02 02:36:58,251: -PUB [/ihmc_ros/valkyrie/control/hand_desired_configuration] /ihmc_ros/valkyrie http://127.0.0.1:36547/
[rosmaster.master][INFO] 2016-12-02 02:36:58,252: publisherUpdate[/ihmc_ros/valkyrie/control/abort_walking] -> http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,253: -PUB [/ihmc_ros/valkyrie/control/arm_desired_joint_accelerations] /ihmc_ros/valkyrie http://127.0.0.1:36547/
[rosmaster.master][INFO] 2016-12-02 02:36:58,253: -SUB [/ihmc_ros/valkyrie/control/neck_desired_acceleration] /ihmc_ros/valkyrie/controller http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,253: -PUB [/ihmc_ros/valkyrie/control/hand_trajectory] /ihmc_ros/valkyrie http://127.0.0.1:36547/
[rosmaster.master][INFO] 2016-12-02 02:36:58,258: -SUB [/ihmc_ros/valkyrie/control/go_home] /ihmc_ros/valkyrie/controller http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,263: -PUB [/ihmc_ros/valkyrie/control/pelvis_orientation_trajectory] /ihmc_ros/valkyrie http://127.0.0.1:36547/
[rosmaster.master][INFO] 2016-12-02 02:36:58,267: -SUB [/clock] /ihmc_ros/valkyrie http://127.0.0.1:36547/
[rosmaster.master][INFO] 2016-12-02 02:36:58,268: -SUB [/ihmc_ros/valkyrie/control/low_level_control_mode] /ihmc_ros/valkyrie/controller http://127.0.0.1:46759/
